uri,type,title,description,spatial
https://id.erfgoed.net/aanduidingsobjecten/65462,Aanduidingsobject,Belle époque appartementsgebouwen,"     Lippenslaan nrs. 308, 323, 351. Belle époqueappartementsgebouwen  van vier bouwlagen, één appartement per verdieping. Lijstgevels gekenmerkt  door balkons en erker (nr. 323). Bewaard houtwerk, begane grond verbouwd  (winkel).   ","Lippenslaan 308, 323, 351 (Knokke-Heist)"
https://id.erfgoed.net/aanduidingsobjecten/80299,Aanduidingsobject,Belle époque appartementsgebouw," Lippenslaan nrs. 314-316. Belle époqueappartementsgebouw, misschien voormalig hotel. Lijstgevel met geglazuurde baksteen, gekenmerkt door korfboogvensters met opkrullende waterlijst, houten erker en ijzeren balkons; uitgewerkt deurrisaliet met hoekpilasters. Verbouwde begane grond.",Lippenslaan 314-316 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/25841,Aanduidingsobject,Handels- en appartementsgebouw uit het interbellum,"     Lippenslaan nr. 327. Handels- en appartementsgebouw gebouwd in het  interbellum, met fraai uitgewerkte neoclassicistische gevel, voorzien van  rijke ornamentiek, cf. pilasters, meanders enz. Bewaard houtwerk.   ",Lippenslaan 327 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/44142,Aanduidingsobject,Grand Hôtel Prince Baudouin," Lippenslaan nrs. 35-37 A/ Boudewijnlaan. ""Grand Hôtel Prince Baudouin"", neoclassicistisch gebouw van vier bouwlagen met plat dak. In 1889 wordt het 19de-eeuws molenhuis van molenaar Van Damme langs de Zeeweg ingericht als hotel, met een extra verdieping en zadeldak. Het huis was een verzamelplaats voor kunstenaars, de ""Cercle des Artistes"". In 1900 versterking van de fundamenten en toevoeging va",Lippenslaan 35 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/48719,Aanduidingsobject,Belle époque burgerhuis,"     Lippenslaan nr. 383. Belle époquedubbelhuis met witgeschilderde  lijstgevel. Pilasters tussen traveeën, centrale deurtravee met gietijzeren  balkons. Bewaard houtwerk. Verbouwde begane grond.   ",Lippenslaan 383 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/42359,Aanduidingsobject,Belle époque burgerhuis," Lippenslaan nr. 387. Belle époqueburgerhuis met opvallende lijstgevel: meerkleurige geglazuurde baksteen, in mozaïekpatroon voor borstweringen en boogvelden van vensters; gevelbrede houten erker met verzorgd schrijnwerk op bel-etage is aangebracht na de Eerste Wereldoorlog.",Lippenslaan 387 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/29625,Aanduidingsobject,Villa in cottagestijl Petit Sint Michel," Lippenslaan nr. 53. Z.g. ""Petit St. Michel"", villa in cottagestijl gebouwd ca. 1900, gelegen in tuin die uitgeeft op de Parmentierlaan. Vermoedelijk teruggaand op de villa van musicus A. Charles gebouwd in 1894.  LANNOY D., Knokke en de Belle Epoque, Maldegem, 1993, p. 50-51.",Lippenslaan 53 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/44646,Aanduidingsobject,Café du Nord,"""Café du Nord"",  voormalig hotel voor kleermaker Sebastiaan Meysmans-Schepens, gebouwd in  1901.",Lippenslaan 62 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/48320,Aanduidingsobject,Winkelhuis," Lippenslaan nr. 70. Winkelhuis daterend van het begin van de 20ste eeuw. Gevel van geglazuurde baksteen met arduin voor kordons, onderdorpels en lekdrempels. Centraal op bel-etage een houten erker op arduinen console. Begane grond verbouwd.",Lippenslaan 70 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/64434,Aanduidingsobject,Twee-onder-één-dakvilla,"     Lispannelaan nr. 3/ Sportlaan nr. 2. Grote twee-onder-één-dakvilla  uit de jaren 1930 n.o.v. A. Janssens (cf. hekpijler). Volledig in  cottagestijl: pseudo-vakwerk, hoge rode pannendaken met hoge schoorsteen  en dakkapellen, deels onbeschilderde baksteen.   ",Lispannenlaan 3 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/57937,Aanduidingsobject,"Twee-onder-één-dakvilla, Laetitia en Njambo"," Lispannelaan nrs. 4-6. Twee-onder-één-kapvilla, genaamd ""Laetitia"" en ""Njambo"", gebouwd in de jaren 1930 n.o.v. E. Goethals (Leuven). Art-decovormgeving: typische geveltoppen, blote baksteen met siermetselwerk. Geïncorporeerde garages in kelderverdieping.",Lispannenlaan 4-6 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/12706,Aanduidingsobject,Villa The Haddock,De vakantiewoning The Haddock met omgevende tuin en duinreliëf is beschermd als monument.,Lommergang 2 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/59840,Aanduidingsobject,Vakantiewoning Haddock,"""Haddock"", villa gebouwd in 1967-1968 als minimale vakantiewoning naar ontwerp van de Gentse interieurarchitect Jacques Kint (° 1923) in samenwerking met architect Leo De Vos (Brussel), opgetrokken door de bouwonderneming ""Bouwbeton"" (Meulebeke).",Lommergang 2 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/30019,Aanduidingsobject,Modernistische villa," Lommergang nr. 4. Modernistische villa van de jaren 1930, eenvoudige volumes onder platte daken. Gedeeltelijk veranderd: ijzeren borstwering rond dakterras is verdwenen, oorspronkelijke witte vlakken zijn nu grijs. SINT-LUKASARCHIEF BRUSSEL, Inventaris van het bouwkundig erfgoed in de villawijk Duinbergen te Knokke-Heist, deel III, in opdracht van WITAB, mei-juni 1996.",Lommergang 4 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/59031,Aanduidingsobject,Interbellumburgerhuizen in cottagestijl," Louis Parentstraat nrs. 10, nrs. 12-14/ De Kinkhoorn, nrs. 15-41 en nr. 16/ De Kinkhoorn. Interbellumburgerhuizen in cottagestijl, vermengd met art-deco-elementen (vnl. bij nr. 16). Twee rijen opgetrokken als ensemble; nr. 10 n.o.v. architect R. Neirynck van 1928; nrs. 12-14 loopt door op De Kinkhoorn, n.o.v. architect R. Neirynck (Heist) van 1927 en uitgevoerd door aannemers L. Debrock en R. Re",Louis Parentstraat 10-16 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/12710,Aanduidingsobject,Villa  Zeeëgel,De villa Zeeëgel met deel van de omgevende tuin is beschermd als monument.,Magere Schorre 54 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/62868,Aanduidingsobject,Villa  Zeeëgel,"Woning ""Zeeëgel"" van 1964-1965 naar ontwerp van architect Jacques Dupuis (Quaregnon, 1914-Mons, 1984) in samenwerking met P. Rousseau. Beschermd als monument bij ministerieel besluit van 16/01/2004.",Magere Schorre 54 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/73227,Aanduidingsobject,Modernistische villa Coin Perdu," Margrietenpad nrs. 2-4/ Arcadelaan. Z.g. ""Coin Perdu"", grote dubbele villa in modernistische vormgeving, bakstenen muren nu witgeschilderd. Afgeronde balkons, platte daken, terras vormt een plateau.",Margrietenpad 2-4 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/25690,Aanduidingsobject,Villa," Marouxdreef nr. 4. Villa van 1964 n.o.v. F. Vervalcke (Le Zoute) cf. steen in de toegangspilasters. Begroend domein met villa in landelijke stijl cf. witgeschilderde baksteenbouw met deels rieten bedaking. Toegangshekken tussen pilasters. Rechts in weide, witgeschilderde Mariakapel uit dezelfde periode met geprononceerde elementen als steunberen en tuitgevel.",Marouxdreef 4 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/30343,Aanduidingsobject,Station Knokke," Maurice Lippensplein nr. 25. Station ""Knokke"". Bakstenen gebouwen gelegen ten zuiden van het M. Lippensplein. Hoofdgebouw van 1956, ter vervanging van gebouw uit 1932. De twee dwarsgebouwen dateren van 1932.  Het eerste, voorlopige station van 1926 wordt in 1932 vervangen door een definitief station door ir. G. Duchateau en architect P. Nouille. Het L-vormig gebouw had ontvangsthal, loketten, ma",Maurice Lippensplein 26 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/27318,Aanduidingsobject,Villa in cottagestijl," Maurice Maeterlincklaan nr. 6. Villa in cottagestijl uit het tweede kwart van de 20ste eeuw. Deels bepleisterde en witgeschilderde baksteenbouw met toepassing van vakwerk in de gevelvelden. Eerder geïnspireerd door Normandische stijl cf. o.m. vakwerk, kleine uitkragende erkertjes. ",Maurice Maeterlincklaan 6 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/22721,Aanduidingsobject,Rij burgerhuizen," Meerlaan nrs. 19-23. Rij burgerwoningen, naar verluidt gebouwd in 1923. Gekenmerkt door vormgeving geïnspireerd op cottages: baksteenbouw met gecementeerde accenten, vb. in erkers en geveltoppen met pseudo-vakwerk. Deels bewaard schrijnwerk.",Meerlaan 19-23 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/36574,Aanduidingsobject,Rij burgerhuizen,"    Meerlaan nrs. 27-31. Rij burgerwoningen in dezelfde stijl dan nrs.  19-23, gebouwd in 1929-1930. Nr. 27 n.o.v. architect G. Peters (Knokke),  nr. 29 n.o.v. architect J. Heens ? (moeilijk leesbaar op plan) en nr. 31  n.o.v. architect R. Heyneman.  GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvragen, 1930, nr.  1930, 1929, nr. 1761 en nr. 1779.   ",Meerlaan 27-31 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/39056,Aanduidingsobject,Cultureel Centrum Scharpoord,"Cultureel Centrum Scharpoord, in 1971-1975 gebouwd op een gedeelte van het terrein van de Wilhelm II-Batterij uit de Eerste Wereldoorlog.",Meerlaan 32 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/59939,Aanduidingsobject,Villa,  Meerlaan nrs. 58-60. Grote twee-onder-een-kapvilla in een tuin tussen de Meerlaan en het Zegemeer (loggia's gericht naar meer). Typische witte villa met hoge rode bedaking; vrij traditionele vormgeving met verwijzingen naar cottagestijl en Lodewijk XV-stijl in de geveltoppen. ,Meerlaan 58-60 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/72709,Aanduidingsobject,Twee koperen sculpturen Nieuwe Morgen,"    Meerlaan z.nr. In parkje bij het Begoniapad: twee koperen sculpturen  ""Nieuwe Morgen"", in 1972 gemaakt door beeldhouwer Willy Ceysens  (B).   ",Meerlaan zonder nummer (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/26138,Aanduidingsobject,Villa," Meeuwendreef nrs. 10/ Oudjespad en 14. Villa's opgetrokken begin 20ste eeuw in hoevestijl n.o.v. architect H. Carbon. De gevel aan de straatzijde wordt behandeld als ""schermgevel"", i.e. een gevel die meer aandacht krijgt in de afwerking en die door haar verzorgd voorkomen contrasteert met de zij- en achtergevels. Door volledige witschildering van de zijgevels is dit contrast bij nr. 10 verdwenen",Meeuwendreef 10 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/24838,Aanduidingsobject,Villa Golvenzang," Meeuwendreef nr. 12. Z.g. ""Golvenzang"", villa in cottage- en hoevestijl van 1910 n.o.v. architect H. Carbon; opvallend type erker. SINT-LUKASARCHIEF BRUSSEL, Inventaris van het bouwkundig erfgoed in de villawijk Duinbergen te Knokke-Heist, deel III, in opdracht van WITAB, mei-juni 1996. GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Bouwdossiers, Duinbergen, nr. K-H O.W. 51/1910.",Meeuwendreef 12 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/12532,Aanduidingsobject,Villa Ter Wilgen,"De villa zogenaamd Huis Ter Wilgen met omgevende tuin, tuinmuur en bijgebouw is beschermd als monument.",Meeuwendreef 8 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/54241,Aanduidingsobject,Villa Ter Wilgen,"Vrijstaande villa in hoeve- en cottagestijl met omgevende tuin, zogenaamd ""Huis Ter Wilgen"", gebouwd volgens kadaster in 1910, gebouwd volgens kadaster in 1910 naar ontwerp van architect Jozef Viérin (Kortrijk, 1872-Brugge, 1949). Beschermd als monument bij ministerieel besluit van 27/06/2003.",Meeuwendreef 8 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/62097,Aanduidingsobject,Hoeve met losse bestanddelen,Achteringelegen hoeve met losse lage bestanddelen onder pannen zadeldaken.,Monnikendreef 143 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/81650,Aanduidingsobject,Eenheidsbebouwing van vier arbeidershuizen," Natiënlaan nrs. 219-225. Eenheidsbebouwing van vier (arbeiders)huizen uit de jaren 1920-1930. Diephuizen van twee bouwlagen onder pannen mansardedaken, parement van rode sierbaksteen met banden van witte sierbaksteen.",Natiënlaan 219-225 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/25548,Aanduidingsobject,Modernistische villa Capri," Natiënlaan nr. 220. Modernistische villa z.g. ""Capri"" uit de jaren 1930, in tuin met ligusterhaag. Sober bakstenen volume onder plat dak. Markerende hoekerker, balkon met buisleuningen.",Natiënlaan 220 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/59066,Aanduidingsobject,Villa,"     Natiënlaan nr. 222. Geelbakstenen villa uit de jaren 1930, in tuin  met ligusterhaag. Cottage-inslag: mansardedak met brede dakoverstek en  beplanking van de geveltop, houtwerk met kleine roedeverdeling. Nieuw  zakelijke inslag: bow-window onder bekronend balkon met  buisleuning.   ",Natiënlaan 222 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/39356,Aanduidingsobject,Historische hoeve Klein Reygaertsvliet," Nederenheerweg 14. Historische hoeve z.g. ""Klein Reygaertsvliet"" met bewaarde bergschuur. Gelegen binnen de Greveningepolder en de Watering van Reygaer(t)svliet, leenhof van de heerlijkheid ""Groot Reygaer(t)svliet"". Op een kaart van 1714 zijn het boerenhuis, een wagenhuis en de bergschuur afgebeeld. Het boerenhuis met markerende opkamer dat d.m.v. jaarankers ""1677"" gedateerd was, werd recent afg",Nederenheerweg 14 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/82838,Aanduidingsobject,Burgerhuis Doortje Frans," Nestor de Tièrestraat nr. 28. Z.g. ""Doortje-Frans"", burgerhuis gebouwd ca. 1920, met verzorgde traditionele vormgeving. Topgevel met overkragende dakrand (hout), witte baksteen, erker, fraai schrijnwerk.",Nestor de Tièrestraat 28 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/73944,Aanduidingsobject,Drie art-decoburgerhuizen,"    Nestor de Tièrestraat nrs. 34, 36, 38. Drie art-decoburgerhuizen,  nr. 34 gebouwd in 1930 als eigen woning van architect G. Peters (Knokke),  nr. 36 in 1929 (architect onleesbaar op plan). Drie bouwlagen,  geometrische ornamentiek in de cementering, erkers; bij nr. 34 sterk  uitgewerkt. Schrijnwerk vervangen.  GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvragen, 1929, nr.  1680, 1930, nr.",Nestor de Tièrestraat 34-38 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/34250,Aanduidingsobject,Villa L' Oasis," Nieuwpoortstraat nr. 10/ Villapad. Villa ""L'Oasis"" in cottagestijl uit het tweede kwart van de 20ste eeuw. Witgeschilderde en deels bepleisterde baksteenbouw op gecementeerde plint. Bewaarde verspringingen in dakvolume en opengewerkte hoek met terras; verzorgde ontlastingsbogen. Deels verdwenen vakwerk in de gevelvelden.",Nieuwpoortstraat 10 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/62064,Aanduidingsobject,Elektriciteitscabine," Nieuwpoortstraat z.nr. Elektriciteitscabine uit ca. het midden van de 20ste eeuw, opgetrokken aan de achterzijde (ten noorden) van het Anglicaans kerkje. Vrijstaand witgeschilderde bakstenen gebouwtje onder pannen tentdak. Voorgelegen bakstenen tuinmuurtje waarachter haag. ",Nieuwpoortstraat 2 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/46421,Aanduidingsobject,Villa Jaky-Jean," Nieuwpoortstraat nr. 20. Z.g. ""Jaky-Jean"". Art-decogetinte villa van 1935 naar ontwerp van architect Lauwers. Goed bewaarde materiaalverhoudingen cf. okerkleurige baksteenbouw met decoratief gebruik van simili en geglazuurde tegels. Opvallend afgeronde portiek waarboven breed balkon met buisleuning. Benadrukte trappartij in zijgevel met verticaliserende vensterregisters. Strakke bakstenen tuinmu",Nieuwpoortstraat 20 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/33167,Aanduidingsobject,Dorpswoning,"Nieuwstraat nr. 42. Alleenstaande rood bakstenen dorpswoning in  tuintje van begin 20ste eeuw. Diephuis met puntgevel, verzorgde  muuropeningen met afgeronde hoeken en waterlijst, bewaard schrijnwerk en  houten rolluiken.",Nieuwstraat 42 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/55415,Aanduidingsobject,Ensemble van vier belle époqueburgerhuizen," Onze-Lieve-Vrouwestraat nrs. 2/4, 6/8, 10 en 12. Ensemble van vier belle époquewoningen van ca. 1900, gekenmerkt door een uitgewerkte bel-etage met loggia, lijstgevels bekleed met geglazuurde baksteen. Nr. 10 best bewaard en onderhouden. Nr. 12 thans afgebroken.",O.-L.-Vrouwstraat 2-10 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/29417,Aanduidingsobject,Burgerhuis, Ommegang nr. 14. Huis met cottage-inslag uit de jaren 1910-1920. Bovenverdieping met uitkragende erker in imitatievakwerk. ,Ommegang 14 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/29367,Aanduidingsobject,Burgerhuis, Ommegang nr. 18. Huis met eclectische inslag van 1922 cf. gevelsteen. Donkere baksteenbouw gemarkeerd door sierankers en tegeltableaus met florale en landschapsmotieven. Rechts aansluitend nr. 16: donkere baksteenbouw met regionalistische inslag cf. het brede dakvenster als tuitgevel.,Ommegang 18 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/83815,Aanduidingsobject,Café Vierwegen," Oosthoekplein nr. 6. ""Café Vierwegen"". Eén van de weinige authentieke gebouwen in de Oosthoek is de herberg ""Vierwegen"", die in tegenstelling tot de andere horecazaken in de buurt, een getuige is van de geschiedenis van Knokke van vóór de ontwikkeling van toerisme. De naam van de herberg (niet op oude kaarten teruggevonden) verwijst naar de ligging van de herberg op het Oosthoekplein, waar vier ",Oosthoekplein 6 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/30274,Aanduidingsobject,Historische hoeve," Oostkerkestraat nr. 5. Historische hoeve, als site reeds aangeduid op de Ferrariskaart (1770-1778) en de Vander Maelenkaart (ca. 1845). Losse lage bakstenen bestanddelen uit de tweede helft van de 19de eeuw, onder pannen zadeldaken, L-vormig gegroepeerd rondom het erf. Merkwaardig witgekalkt boerenhuis met haakse uitbouw met opkamer aan de achterzijde. Getoogde muuropeningen, en rondbogige in de",Oostkerkestraat 5 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/12668,Aanduidingsobject,Hoeve,"De hoeve is beschermd als monument. De bescherming omvat het erf met bergschuur, boerenhuis, stallen met muurtje, wagenhuis. De recente bijgebouwen zijn niet beschermd als monument.",Oude Sabsweg 5 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/49518,Aanduidingsobject,Hoeve,"Hoeve, beschermd als monument bij ministerieel besluit van 15/10/2003. De hoeve aan de Oude Sabsweg is een polderhoeve gericht op landbouw en veeteelt, getypeerd door een grote, voor de omgeving enorm beeldbepalende bergschuur.",Oude Sabsweg 5 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/12441,Aanduidingsobject,Neogotische gemeenteschool,De voormalige neogotische gemeenteschool is beschermd als monument.,Pannenstraat 140 (Knokke-Heist)
https://id.erfgoed.net/aanduidingsobjecten/22380,Aanduidingsobject,Neogotische gemeenteschool,Gebouw in neogotische stijl van 1899 naar ontwerp van architect René Buyck.,Pannenstraat 140 (Knokke-Heist)
